uid,lapse_date,subscription_date,price
10005879,2016-11-20,2016-11-24,499
10005880,2017-11-25,2017-12-03,499
10005881,2017-05-24,2017-06-22,99
10005882,2017-09-02,,0
10005883,2016-03-08,2016-03-19,99
10005884,2017-07-31,,0
10005885,2017-11-07,2017-11-17,299
10005886,2017-12-04,2017-12-20,199
10005887,2017-02-06,2017-02-20,499
10005888,2018-02-05,2018-02-13,499
10005889,2017-10-14,2017-10-25,299
10005890,2016-05-12,2016-05-31,99
10005891,2017-01-20,2017-02-10,299
10005892,2017-05-10,,0
10005893,2017-12-25,,0
10005894,2017-05-25,,0
10005895,2017-11-20,,0
10005896,2016-09-03,,0
10005897,2017-11-12,2017-11-18,99
10005898,2016-12-23,2017-01-21,199
10005899,2017-12-31,2018-01-11,199
10005900,2017-09-22,2017-10-12,199
10005901,2016-10-04,,0
10005902,2017-12-29,2018-01-07,499
10005903,2016-04-28,,0
10005904,2016-12-30,2017-01-06,99
10005905,2017-11-25,,0
10005906,2016-08-18,,0
10005907,2017-02-17,2017-03-02,199
10005908,2017-04-03,2017-04-21,199
10005909,2016-12-31,,0
10005910,2018-02-27,,0
10005911,2017-04-25,,0
10005912,2016-09-03,,0
10005913,2017-09-08,2017-09-22,499
10005914,2017-12-03,2017-12-22,299
10005915,2016-10-12,,0
10005916,2017-07-13,2017-08-08,299
10005917,2017-06-19,2017-07-10,499
10005918,2017-04-13,2017-05-09,499
10005919,2017-11-11,,0
10005920,2017-05-15,2017-05-17,299
10005921,2016-02-06,2016-02-09,199
10005922,2016-09-06,2016-09-06,299
10005923,2017-06-27,2017-07-20,499
10005924,2017-08-29,,0
10005925,2018-01-21,,0
10005926,2017-06-27,2017-07-27,499
10005927,2016-08-07,2016-08-19,199
10005928,2016-10-04,,0
10005929,2018-03-10,2018-03-16,499
10005930,2017-12-17,2018-01-05,499
10005931,2017-10-13,2017-10-18,499
10005932,2017-08-25,,0
10005933,2017-08-08,2017-08-14,199
10005934,2017-04-03,,0
10005935,2017-08-03,2017-09-01,299
10005936,2017-01-28,2017-02-20,299
10005937,2018-03-11,2018-04-09,499
10005938,2017-09-16,,0
10005939,2017-03-02,,0
10005940,2018-02-02,2018-02-16,99
10005941,2017-10-15,2017-10-16,499
10005942,2016-06-15,2016-07-01,299
10005943,2017-04-09,2017-04-24,499
10005944,2016-12-14,2017-01-11,99
10005945,2017-07-19,,0
10005946,2017-06-15,2017-07-02,99
10005947,2017-01-14,,0
10005948,2016-03-30,,0
10005949,2016-06-19,2016-06-22,499
10005950,2017-10-20,2017-10-30,199
10005951,2016-08-22,2016-09-21,499
10005952,2016-07-07,2016-07-29,99
10005953,2016-12-26,2017-01-25,499
10005954,2016-08-14,,0
10005955,2017-04-06,2017-04-18,499
10005956,2018-01-24,2018-01-25,199
10005957,2017-08-06,,0
10005958,2017-07-03,,0
10005959,2017-10-09,,0
10005960,2017-05-17,,0
10005961,2017-05-03,2017-05-03,199
10005962,2016-03-16,2016-04-14,199
10005963,2016-03-09,,0
10005964,2017-12-07,,0
10005965,2017-09-15,2017-09-20,499
10005966,2017-01-06,2017-01-30,99
10005967,2017-08-23,2017-09-11,299
10005968,2016-11-28,,0
10005969,2017-10-27,,0
10005970,2018-01-07,,0
10005971,2016-08-11,2016-09-06,199
10005972,2017-10-08,2017-10-16,99
10005973,2017-10-16,2017-11-13,299
10005974,2016-06-11,2016-06-12,99
10005975,2017-09-30,,0
10005976,2017-09-17,2017-09-23,499
10005977,2017-05-13,2017-06-10,499
10005978,2016-07-19,,0
10005979,2017-08-14,2017-08-30,299
10005980,2017-11-08,,0
10005981,2016-10-22,2016-11-17,99
10005982,2016-08-17,,0
10005983,2016-11-09,,0
10005984,2017-03-11,2017-04-01,199
10005985,2017-07-31,2017-08-26,499
10005986,2017-05-25,2017-06-21,99
10005987,2016-08-22,2016-08-25,499
10005988,2017-05-16,2017-06-08,299
10005989,2018-02-22,,0
10005990,2017-01-14,2017-01-14,99
10005991,2016-03-14,2016-03-18,299
10005992,2018-03-17,2018-04-04,299
10005993,2017-05-27,,0
10005994,2017-02-11,,0
10005995,2016-04-18,2016-05-02,199
10005996,2016-03-07,2016-03-31,299
10005997,2017-02-17,2017-03-17,199
10005998,2016-07-23,2016-07-29,199
10005999,2017-11-08,2017-12-04,99
10006000,2016-12-26,2017-01-02,199
10006001,2017-11-13,,0
10006002,2016-03-26,2016-04-10,199
10006003,2018-03-05,,0
10006004,2016-11-05,2016-11-19,499
10006005,2017-05-04,,0
10006006,2017-12-23,,0
10006007,2017-07-09,,0
10006008,2018-01-16,,0
10006009,2017-04-30,2017-05-12,99
10006010,2017-08-28,2017-09-08,99
10006011,2017-06-06,,0
10006012,2016-04-14,,0
10006013,2017-04-30,2017-05-12,299
10006014,2016-07-04,,0
10006015,2017-07-03,2017-07-14,499
10006016,2017-02-09,2017-03-06,299
10006017,2016-12-02,2016-12-06,199
10006018,2017-01-08,2017-02-02,499
10006019,2017-11-26,2017-11-26,299
10006020,2016-03-15,,0
10006021,2017-08-01,2017-08-31,99
10006022,2017-04-16,2017-04-17,199
10006023,2016-05-07,,0
10006024,2016-07-14,,0
10006025,2018-02-15,2018-02-25,199
10006026,2016-05-13,2016-05-21,499
10006027,2017-04-11,,0
10006028,2017-02-15,2017-03-12,299
10006029,2017-04-22,2017-05-22,99
10006030,2016-02-07,,0
10006031,2016-05-04,2016-05-18,99
10006032,2017-04-19,2017-04-28,199
10006033,2017-05-24,2017-06-22,99
10006034,2017-10-25,2017-11-12,99
10006035,2017-06-08,,0
10006036,2016-03-08,2016-03-29,199
10006037,2017-07-17,2017-08-07,199
10006038,2016-05-08,,0
10006039,2016-02-21,,0
10006040,2016-09-19,2016-10-18,99
10006041,2017-05-13,2017-05-22,99
10006042,2017-01-19,2017-01-23,199
10006043,2016-04-12,2016-05-11,499
10006044,2017-01-17,2017-02-07,99
10006045,2016-03-23,2016-03-29,99
10006046,2016-09-09,2016-10-08,99
10006047,2016-12-21,,0
10006048,2017-05-05,2017-05-31,299
10006049,2016-07-16,2016-08-11,99
10006050,2016-11-09,2016-12-09,299
10006051,2017-06-15,2017-07-09,199
10006052,2018-01-17,2018-01-23,499
10006053,2017-02-01,2017-02-04,99
10006054,2017-11-11,,0
10006055,2016-03-07,2016-03-17,99
10006056,2017-09-29,2017-09-30,99
10006057,2017-07-12,,0
10006058,2018-02-18,2018-02-22,499
10006059,2017-12-07,,0
10006060,2017-09-24,2017-10-24,99
10006061,2017-10-12,2017-10-23,199
10006062,2017-09-18,2017-09-30,99
10006063,2016-10-12,2016-10-16,199
10006064,2017-12-08,2018-01-06,99
10006065,2016-08-18,2016-09-14,99
10006066,2017-11-30,2017-12-27,99
10006067,2016-03-02,2016-03-29,299
10006068,2017-08-31,2017-09-05,99
10006069,2017-09-23,2017-10-04,99
10006070,2017-05-31,2017-06-03,199
10006071,2016-10-16,2016-10-30,99
10006072,2016-10-10,2016-10-13,199
10006073,2017-06-08,2017-07-04,199
10006074,2016-09-21,,0
10006075,2016-05-17,2016-06-03,99
10006076,2017-09-03,2017-09-04,99
10006077,2017-01-01,,0
10006078,2018-01-13,2018-01-31,99
10006079,2016-03-24,,0
10006080,2018-02-22,2018-03-15,199
10006081,2017-12-18,2017-12-21,199
10006082,2016-03-13,2016-03-25,299
10006083,2016-10-17,2016-11-13,299
10006084,2017-02-03,,0
10006085,2016-08-28,,0
10006086,2017-05-11,2017-06-01,499
10006087,2016-03-13,2016-04-10,199
10006088,2017-01-18,2017-02-07,299
10006089,2017-12-13,2017-12-16,99
10006090,2016-10-16,,0
10006091,2017-01-02,2017-01-22,199
10006092,2018-01-16,2018-02-09,499
10006093,2017-03-01,2017-03-07,299
10006094,2017-12-06,2018-01-05,199
10006095,2016-05-15,2016-05-31,99
10006096,2017-12-21,2017-12-26,299
10006097,2018-01-03,,0
10006098,2016-06-03,2016-06-29,199
10006099,2018-01-10,2018-02-08,499
10006100,2016-05-09,2016-06-05,299
10006101,2016-02-06,,0
10006102,2016-10-24,2016-11-03,99
10006103,2016-03-14,2016-03-16,299
10006104,2017-11-14,,0
10006105,2016-10-26,2016-10-30,499
10006106,2017-08-04,,0
10006107,2017-12-05,,0
10006108,2016-08-13,,0
10006109,2016-12-20,,0
10006110,2017-10-08,,0
10006111,2018-02-26,2018-03-23,99
10006112,2016-04-05,2016-04-25,299
10006113,2016-08-19,,0
10006114,2016-09-29,,0
10006115,2016-02-07,,0
10006116,2016-09-06,,0
10006117,2016-02-03,2016-02-12,299
10006118,2017-05-09,,0
10006119,2016-12-01,,0
10006120,2016-12-10,,0
10006121,2017-05-23,2017-06-21,99
10006122,2017-03-17,,0
10006123,2017-06-12,2017-07-11,299
10006124,2017-07-18,2017-07-31,199
10006125,2017-09-28,2017-10-27,299
10006126,2017-01-22,,0
10006127,2016-04-11,,0
10006128,2018-02-03,2018-02-15,499
10006129,2016-02-13,2016-03-04,199
10006130,2017-03-12,,0
10006131,2017-07-01,,0
10006132,2016-02-22,2016-03-16,199
10006133,2016-12-05,,0
10006134,2016-11-21,2016-12-12,99
10006135,2017-08-02,,0
10006136,2016-03-02,2016-03-12,199
10006137,2016-04-02,2016-04-23,199
10006138,2016-09-08,2016-09-08,499
10006139,2017-01-24,2017-01-28,499
10006140,2017-09-15,2017-09-17,199
10006141,2017-02-17,2017-03-10,99
10006142,2018-02-14,2018-03-02,499
10006143,2017-07-02,,0
10006144,2017-10-09,,0
10006145,2017-01-02,,0
10006146,2016-07-11,,0
10006147,2017-08-17,2017-09-15,499
10006148,2016-07-07,2016-08-05,199
10006149,2016-02-13,2016-02-25,199
10006150,2016-08-04,,0
10006151,2018-02-03,,0
10006152,2018-02-22,2018-02-24,99
10006153,2016-12-05,2016-12-15,299
10006154,2016-06-27,2016-07-24,499
10006155,2016-03-26,2016-04-15,199
10006156,2017-08-24,2017-09-03,499
10006157,2018-01-10,2018-01-29,199
10006158,2017-10-02,,0
10006159,2017-11-29,,0
10006160,2018-03-03,2018-03-14,299
10006161,2017-12-23,,0
10006162,2017-06-24,,0
10006163,2017-09-08,,0
10006164,2017-08-26,2017-09-03,499
10006165,2016-03-16,2016-04-10,299
10006166,2017-11-08,2017-11-30,99
10006167,2018-01-22,2018-01-28,99
10006168,2016-04-26,2016-05-14,199
10006169,2016-11-18,2016-12-12,299
10006170,2016-10-21,,0
10006171,2016-10-25,2016-11-08,499
10006172,2016-09-12,2016-09-17,499
10006173,2016-09-03,2016-09-22,299
10006174,2016-09-18,,0
10006175,2018-01-02,2018-01-18,299
10006176,2017-11-15,2017-11-17,199
10006177,2016-07-26,2016-08-04,299
10006178,2017-08-16,2017-09-02,499
10006179,2018-01-02,2018-01-16,499
10006180,2017-07-01,2017-07-19,499
10006181,2018-01-23,2018-01-27,299
10006182,2018-01-07,2018-01-15,99
10006183,2017-06-27,,0
10006184,2016-05-14,2016-05-24,199
10006185,2016-05-11,2016-05-17,299
10006186,2017-11-01,2017-11-02,499
10006187,2016-12-01,2016-12-22,499
10006188,2018-03-02,,0
10006189,2017-01-16,2017-02-05,299
10006190,2017-04-26,,0
10006191,2016-10-26,2016-11-12,199
10006192,2017-02-06,2017-02-21,99
10006193,2016-03-09,,0
10006194,2018-03-03,,0
10006195,2018-02-02,2018-02-04,199
10006196,2016-04-03,2016-04-11,99
10006197,2018-03-06,2018-03-13,99
10006198,2017-06-19,2017-07-04,499
10006199,2016-10-22,,0
10006200,2017-12-07,2017-12-10,99
10006201,2017-07-19,2017-08-14,299
10006202,2016-04-19,,0
10006203,2017-10-22,2017-11-20,499
10006204,2016-08-03,2016-08-20,199
10006205,2017-06-09,2017-07-08,499
10006206,2017-08-24,2017-09-06,499
10006207,2017-02-04,,0
10006208,2018-03-05,2018-03-17,499
10006209,2017-09-23,,0
10006210,2018-02-10,2018-02-13,499
10006211,2016-12-27,,0
10006212,2017-04-15,2017-04-17,99
10006213,2016-09-25,,0
10006214,2016-11-18,2016-11-21,299
10006215,2017-04-01,2017-04-28,99
10006216,2016-11-21,2016-11-29,199
10006217,2017-06-14,,0
10006218,2017-08-09,,0
10006219,2017-09-14,2017-10-10,499
10006220,2017-12-17,,0
10006221,2017-11-14,2017-11-29,299
10006222,2016-03-08,,0
10006223,2017-07-10,2017-07-24,199
10006224,2017-10-26,2017-11-12,199
10006225,2017-03-03,2017-03-16,99
10006226,2018-02-19,2018-02-25,199
10006227,2017-03-02,,0
10006228,2017-08-20,2017-09-16,499
10006229,2016-02-22,,0
10006230,2017-01-05,2017-01-10,199
10006231,2017-06-09,2017-06-24,199
10006232,2017-03-09,,0
10006233,2016-08-21,2016-09-08,99
10006234,2017-01-11,2017-01-30,99
10006235,2016-02-15,2016-03-03,99
10006236,2016-03-01,2016-03-14,199
10006237,2016-02-29,2016-03-07,299
10006238,2018-03-05,2018-03-29,99
10006239,2016-07-09,,0
10006240,2017-10-21,2017-11-07,299
10006241,2017-12-01,2017-12-10,499
10006242,2017-10-12,2017-10-27,299
10006243,2017-10-19,,0
10006244,2016-10-29,,0
10006245,2017-03-26,2017-04-23,299
10006246,2017-06-03,2017-07-01,99
10006247,2016-07-25,2016-07-29,199
10006248,2016-09-18,2016-10-01,299
10006249,2016-12-14,2016-12-31,199
10006250,2018-03-03,2018-03-17,99
10006251,2017-05-12,2017-05-22,199
10006252,2017-04-15,,0
10006253,2016-03-27,2016-03-31,499
10006254,2016-12-27,2017-01-26,499
10006255,2016-10-30,2016-11-11,199
10006256,2018-01-02,2018-01-23,299
10006257,2016-02-21,,0
10006258,2016-07-14,2016-07-30,199
10006259,2017-06-06,2017-06-14,299
10006260,2017-03-24,2017-03-30,299
10006261,2017-09-02,2017-09-19,199
10006262,2016-10-24,2016-10-31,199
10006263,2018-01-30,2018-02-16,499
10006264,2017-01-03,,0
10006265,2017-09-30,,0
10006266,2016-08-06,,0
10006267,2017-05-20,,0
10006268,2016-08-26,2016-09-18,299
10006269,2016-04-14,2016-04-15,199
10006270,2017-12-05,2017-12-10,299
10006271,2017-12-04,2017-12-30,499
10006272,2017-02-28,2017-03-09,99
10006273,2017-06-04,2017-06-20,499
10006274,2017-08-25,2017-09-01,199
10006275,2016-02-26,2016-03-12,499
10006276,2017-07-21,2017-07-30,199
10006277,2018-03-11,2018-04-02,499
10006278,2017-06-29,2017-07-27,299
10006279,2016-10-14,2016-11-07,499
10006280,2016-11-06,2016-12-02,299
10006281,2018-03-01,,0
10006282,2017-08-09,,0
10006283,2016-03-04,2016-03-05,499
10006284,2016-11-20,2016-11-21,499
10006285,2017-10-16,2017-10-27,499
10006286,2016-12-04,,0
10006287,2016-11-17,2016-12-02,199
10006288,2016-11-30,,0
10006289,2016-03-14,,0
10006290,2017-08-09,,0
10006291,2017-09-21,,0
10006292,2018-02-11,2018-02-26,499
10006293,2017-05-25,2017-06-08,199
10006294,2016-04-23,,0
10006295,2016-08-22,,0
10006296,2017-11-03,,0
10006297,2016-06-17,,0
10006298,2016-04-23,,0
10006299,2017-12-18,,0
10006300,2017-11-09,2017-11-19,299
10006301,2017-10-11,2017-11-03,199
10006302,2016-06-30,,0
10006303,2017-10-13,2017-11-11,499
10006304,2018-02-03,2018-03-01,499
10006305,2016-12-15,,0
10006306,2016-10-04,2016-10-04,99
10006307,2016-03-08,2016-04-04,299
10006308,2016-10-25,2016-11-07,199
10006309,2017-09-08,2017-10-01,499
10006310,2016-05-25,,0
10006311,2016-04-21,2016-04-24,199
10006312,2018-01-05,,0
10006313,2018-01-26,2018-02-10,299
10006314,2017-07-11,2017-07-12,99
10006315,2017-01-01,2017-01-17,499
10006316,2016-04-24,2016-05-13,199
10006317,2016-07-03,,0
10006318,2016-10-10,2016-10-24,99
10006319,2017-06-16,2017-06-23,199
10006320,2017-04-23,2017-05-16,199
10006321,2016-10-30,,0
10006322,2017-06-21,2017-06-21,299
10006323,2016-06-11,,0
10006324,2018-01-11,2018-02-02,99
10006325,2016-12-21,2016-12-23,199
10006326,2017-01-16,2017-01-26,499
10006327,2016-04-23,,0
10006328,2016-06-05,,0
10006329,2016-09-01,2016-09-21,99
10006330,2018-01-27,2018-01-30,99
10006331,2018-02-19,2018-03-04,199
10006332,2017-09-22,2017-10-13,499
10006333,2017-05-07,2017-05-15,299
10006334,2017-10-17,2017-11-13,199
10006335,2016-05-15,2016-06-12,99
10006336,2017-02-05,2017-03-04,199
10006337,2016-04-03,,0
10006338,2018-02-20,,0
10006339,2017-05-14,2017-06-02,299
10006340,2016-02-26,2016-03-22,299
10006341,2017-11-01,2017-11-20,499
10006342,2016-02-01,2016-02-01,99
10006343,2016-05-04,2016-05-12,299
10006344,2017-04-27,2017-05-08,199
10006345,2016-02-12,,0
10006346,2017-12-09,2018-01-05,199
10006347,2016-11-24,2016-12-24,199
10006348,2017-03-26,2017-04-01,199
10006349,2017-09-01,2017-09-22,299
10006350,2016-07-16,2016-08-02,499
10006351,2016-10-11,2016-10-23,99
10006352,2018-03-06,2018-03-12,199
10006353,2018-02-27,,0
10006354,2017-08-24,2017-09-23,299
10006355,2016-11-20,2016-11-25,99
10006356,2016-06-23,,0
10006357,2016-08-27,2016-08-31,199
10006358,2016-09-13,2016-10-11,299
10006359,2017-05-03,2017-05-29,299
10006360,2016-11-10,2016-11-21,99
10006361,2017-09-25,2017-10-08,499
10006362,2017-05-31,2017-06-21,299
10006363,2016-05-21,2016-06-12,299
10006364,2018-02-21,2018-03-05,199
10006365,2017-01-15,,0
10006366,2016-12-29,,0
10006367,2016-04-20,2016-04-29,499
10006368,2017-02-20,2017-03-12,199
10006369,2017-03-10,2017-03-29,499
10006370,2018-01-16,2018-01-27,299
10006371,2018-02-19,2018-03-08,499
10006372,2016-12-24,,0
10006373,2016-11-20,2016-12-13,499
10006374,2017-06-08,2017-06-17,99
10006375,2016-08-02,,0
10006376,2016-08-30,2016-09-16,299
10006377,2016-10-08,2016-10-24,99
10006378,2018-02-08,2018-02-08,299
10006379,2016-07-16,2016-07-29,499
10006380,2017-07-27,,0
10006381,2017-11-24,2017-12-18,299
10006382,2016-07-11,2016-08-10,299
10006383,2017-09-30,2017-10-19,199
10006384,2016-10-30,2016-11-17,199
10006385,2017-07-20,2017-08-13,499
10006386,2017-03-25,,0
10006387,2017-10-22,,0
10006388,2017-03-13,2017-03-29,199
10006389,2017-02-26,2017-03-01,299
10006390,2017-04-13,2017-04-13,199
10006391,2016-04-27,,0
10006392,2017-03-11,2017-03-17,99
10006393,2016-11-01,,0
10006394,2017-03-21,,0
10006395,2017-08-15,2017-08-20,299
10006396,2016-12-23,2017-01-14,499
10006397,2016-05-22,2016-06-17,199
10006398,2016-11-28,2016-11-29,299
10006399,2016-06-15,2016-06-25,299
10006400,2016-12-29,2017-01-17,299
10006401,2016-02-03,2016-02-10,299
10006402,2016-07-11,2016-08-03,299
10006403,2017-06-26,2017-07-16,299
10006404,2016-04-17,,0
10006405,2016-08-03,,0
10006406,2017-08-23,,0
10006407,2017-05-25,2017-06-21,499
10006408,2016-07-12,2016-07-25,199
10006409,2016-02-21,2016-03-17,199
10006410,2017-08-30,,0
10006411,2017-08-31,2017-09-24,499
10006412,2016-11-24,2016-11-28,199
10006413,2016-11-25,,0
10006414,2016-11-08,,0
10006415,2017-05-17,2017-05-18,199
10006416,2017-03-16,2017-04-10,199
10006417,2017-02-26,2017-03-06,99
10006418,2017-12-18,,0
10006419,2016-07-14,2016-07-25,99
10006420,2016-04-22,,0
10006421,2017-11-19,,0
10006422,2018-01-16,,0
10006423,2016-07-13,,0
10006424,2016-05-14,,0
10006425,2016-06-09,2016-07-05,199
10006426,2017-09-18,2017-10-07,199
10006427,2016-05-30,,0
10006428,2016-10-16,2016-10-18,199
10006429,2016-05-14,2016-06-01,299
10006430,2017-01-29,2017-02-13,299
10006431,2017-07-30,2017-08-25,199
10006432,2017-02-03,2017-02-26,499
10006433,2017-12-17,2017-12-31,199
10006434,2016-12-22,2017-01-01,99
10006435,2018-02-13,2018-02-22,299
10006436,2016-08-03,,0
10006437,2017-02-28,2017-03-23,299
10006438,2017-01-09,2017-01-31,99
10006439,2017-07-14,2017-07-27,99
10006440,2017-03-23,,0
10006441,2016-09-18,2016-10-12,99
10006442,2016-06-14,2016-06-19,99
10006443,2016-03-16,2016-04-12,199
10006444,2017-10-16,2017-10-27,199
10006445,2017-06-06,2017-06-09,299
10006446,2017-09-17,,0
10006447,2017-03-28,2017-04-13,499
10006448,2017-08-04,2017-08-15,99
10006449,2018-03-07,2018-03-19,199
10006450,2016-06-24,2016-07-03,499
10006451,2016-12-13,2016-12-18,99
10006452,2017-08-16,2017-09-02,199
10006453,2016-11-19,,0
10006454,2017-09-01,2017-09-06,299
10006455,2017-07-20,,0
10006456,2017-10-26,2017-11-20,499
10006457,2017-05-11,,0
10006458,2016-03-20,2016-04-01,199
10006459,2017-11-22,2017-12-03,299
10006460,2017-05-04,,0
10006461,2017-12-28,2018-01-14,199
10006462,2018-03-03,2018-03-21,499
10006463,2017-03-31,,0
10006464,2017-11-18,2017-11-29,499
10006465,2018-02-24,,0
10006466,2017-11-22,2017-12-11,99
10006467,2016-04-08,2016-04-27,299
10006468,2017-06-23,2017-06-26,199
10006469,2018-02-05,,0
10006470,2016-08-28,2016-09-26,199
10006471,2018-01-04,2018-01-09,99
10006472,2016-11-26,2016-12-25,199
10006473,2016-06-03,2016-06-05,99
10006474,2016-11-18,,0
10006475,2017-03-27,2017-04-10,199
10006476,2016-03-21,,0
10006477,2016-08-01,2016-08-26,199
10006478,2016-10-04,2016-10-08,199
10006479,2016-04-28,2016-05-28,299
10006480,2017-11-11,,0
10006481,2017-08-03,2017-08-27,199
10006482,2017-08-14,,0
10006483,2016-04-12,2016-05-03,199
10006484,2018-03-11,,0
10006485,2017-08-09,,0
10006486,2016-11-17,2016-11-25,99
10006487,2017-06-18,2017-07-13,299
10006488,2017-10-20,2017-11-01,99
10006489,2017-11-22,2017-11-24,299
10006490,2016-12-09,2016-12-10,199
10006491,2016-11-14,2016-11-27,199
10006492,2018-01-30,2018-02-22,99
10006493,2017-06-22,2017-07-18,499
10006494,2016-04-11,2016-05-04,499
10006495,2016-07-10,2016-07-19,299
10006496,2016-06-06,2016-06-07,299
10006497,2017-05-01,2017-05-10,299
10006498,2017-12-13,2017-12-14,99
10006499,2017-07-13,2017-08-07,299
10006500,2016-11-30,,0
10006501,2017-06-04,,0
10006502,2016-09-26,,0
10006503,2016-07-25,2016-07-28,199
10006504,2016-08-28,2016-09-05,99
10006505,2017-08-22,,0
10006506,2017-01-24,2017-02-02,499
10006507,2016-08-07,2016-08-09,299
10006508,2017-06-23,2017-07-15,499
10006509,2017-08-09,2017-08-31,499
10006510,2017-10-26,,0
10006511,2016-03-04,,0
10006512,2017-06-15,2017-06-19,99
10006513,2016-12-08,2016-12-17,499
10006514,2017-07-24,2017-08-19,199
10006515,2016-06-30,2016-07-15,499
10006516,2017-08-28,2017-08-28,199
10006517,2017-07-03,,0
10006518,2016-05-21,,0
10006519,2017-11-03,,0
10006520,2016-06-11,,0
10006521,2017-07-04,2017-07-25,299
10006522,2016-12-01,,0
10006523,2016-02-29,2016-02-29,499
10006524,2017-01-16,,0
10006525,2017-07-02,2017-07-06,499
10006526,2017-06-06,,0
10006527,2017-03-14,,0
10006528,2017-06-22,2017-07-21,99
10006529,2017-10-16,2017-11-03,499
10006530,2016-05-15,,0
10006531,2018-01-19,2018-01-28,99
10006532,2017-08-05,2017-08-07,99
10006533,2016-12-16,2016-12-22,499
10006534,2016-03-17,,0
10006535,2016-09-28,,0
10006536,2016-10-27,,0
10006537,2017-11-28,2017-12-03,299
10006538,2017-10-20,,0
10006539,2016-03-08,2016-03-20,199
10006540,2016-08-23,,0
10006541,2018-03-02,,0
10006542,2017-05-31,2017-06-04,199
10006543,2016-05-20,2016-06-17,499
10006544,2017-05-31,2017-06-27,199
10006545,2016-12-14,2017-01-12,299
10006546,2017-09-14,,0
10006547,2016-04-16,2016-05-15,199
10006548,2017-10-02,2017-10-08,199
10006549,2017-06-12,2017-06-12,499
10006550,2017-05-24,2017-05-30,299
10006551,2017-02-23,2017-02-28,499
10006552,2017-09-10,,0
10006553,2017-09-15,2017-10-03,99
10006554,2017-01-29,,0
10006555,2016-12-05,,0
10006556,2016-04-03,,0
10006557,2016-10-24,2016-11-14,499
10006558,2016-03-04,2016-04-02,199
10006559,2016-03-11,2016-04-08,99
10006560,2017-12-17,2017-12-21,299
